add-none,1,10,20,412230,20611,0
add-none,1,20,40,321815,8045,0
add-none,1,40,80,447531,5594,0
add-none,1,80,160,412446,2577,0
add-none,1,100,200,462119,2310,0
add-none,1,1000,2000,461542,230,0
add-none,1,10000,20000,568613,28,0
add-none,1,100000,200000,1675755,8,0
add-none,2,10,40,524963,13124,0
add-none,2,20,80,233629,2920,0
add-none,2,40,160,449508,2809,0
add-none,2,80,320,450222,1406,0
add-none,2,100,400,457787,1144,0
add-none,2,1000,4000,467153,116,0
add-none,2,10000,40000,650436,16,7
add-none,2,100000,400000,5877889,14,1902
add-none,4,10,80,683080,8538,0
add-none,4,20,160,645299,4033,0
add-none,4,40,320,632359,1976,0
add-none,4,80,640,278730,435,0
add-none,4,100,800,327252,409,0
add-none,4,1000,8000,666834,83,0
add-none,4,10000,80000,2258813,28,295
add-none,4,100000,800000,17945845,22,2226
add-none,8,10,160,1427855,8924,0
add-none,8,20,320,1449324,4529,0
add-none,8,40,640,1466888,2292,0
add-none,8,80,1280,1554945,1214,0
add-none,8,100,1600,1718567,1074,0
add-none,8,1000,16000,1420733,88,0
add-none,8,10000,160000,4367872,27,420
add-none,8,100000,1600000,43659407,27,4242
add-none,12,10,240,1947854,8116,0
add-none,12,20,480,898076,1870,0
add-none,12,40,960,2052207,2137,0
add-none,12,80,1920,2023880,1054,0
add-none,12,100,2400,2080526,866,0
add-none,12,1000,24000,2094294,87,0
add-none,12,10000,240000,6286970,26,634
add-none,12,100000,2400000,65113390,27,5556
add-yield-none,1,10,20,556619,27830,0
add-yield-none,1,20,40,639375,15984,0
add-yield-none,1,40,80,903884,11298,0
add-yield-none,1,80,160,1329673,8310,0
add-yield-none,1,100,200,1538986,7694,0
add-yield-none,1,1000,2000,12125479,6062,0
add-yield-none,1,10000,20000,112925464,5646,0
add-yield-none,1,100000,200000,373892418,1869,0
add-yield-none,2,10,40,294632,7365,0
add-yield-none,2,20,80,391665,4895,0
add-yield-none,2,40,160,594352,3714,1
add-yield-none,2,80,320,950081,2969,0
add-yield-none,2,100,400,1211304,3028,0
add-yield-none,2,1000,4000,10211710,2552,1
add-yield-none,2,10000,40000,100554607,2513,0
add-yield-none,2,100000,400000,357241145,893,0
add-yield-none,4,10,80,883714,11046,1
add-yield-none,4,20,160,990083,6188,1
add-yield-none,4,40,320,668295,2088,2
add-yield-none,4,80,640,1017264,1589,1
add-yield-none,4,100,800,1369865,1712,0
add-yield-none,4,1000,8000,11736186,1467,0
add-yield-none,4,10000,80000,101495130,1268,1
add-yield-none,4,100000,800000,670565334,838,5
add-yield-none,8,10,160,1533215,9582,3
add-yield-none,8,20,320,1337655,4180,0
add-yield-none,8,40,640,1791211,2798,1
add-yield-none,8,80,1280,2280529,1781,0
add-yield-none,8,100,1600,2552819,1595,1
add-yield-none,8,1000,16000,11733431,733,0
add-yield-none,8,10000,160000,112281546,701,5
add-yield-none,8,100000,1600000,1055066061,659,434
add-yield-none,12,10,240,2248157,9367,2
add-yield-none,12,20,480,2250801,4689,5
add-yield-none,12,40,960,2310028,2406,4
add-yield-none,12,80,1920,3149171,1640,3
add-yield-none,12,100,2400,3019423,1258,2
add-yield-none,12,1000,24000,37236352,1551,5
add-yield-none,12,10000,240000,163098596,679,13
add-yield-none,12,100000,2400000,1162480558,484,205
add-m,1,10,20,116557,5827,0
add-m,1,20,40,116729,2918,0
add-m,1,40,80,115400,1442,0
add-m,1,80,160,118355,739,0
add-m,1,100,200,777464,3887,0
add-m,1,1000,2000,168874,84,0
add-m,1,10000,20000,706713,35,0
add-m,1,100000,200000,6087228,30,0
add-m,2,10,40,203894,5097,0
add-m,2,20,80,640109,8001,0
add-m,2,40,160,320339,2002,0
add-m,2,80,320,439182,1372,0
add-m,2,100,400,486115,1215,0
add-m,2,1000,4000,3231991,807,0
add-m,2,10000,40000,25821851,645,0
add-m,2,100000,400000,48475034,121,0
add-m,4,10,80,273193,3414,0
add-m,4,20,160,254762,1592,0
add-m,4,40,320,336049,1050,0
add-m,4,80,640,865006,1351,0
add-m,4,100,800,1046786,1308,0
add-m,4,1000,8000,13646227,1705,0
add-m,4,10000,80000,124602931,1557,0
add-m,4,100000,800000,899749488,1124,0
add-m,8,10,160,439541,2747,0
add-m,8,20,320,537520,1679,0
add-m,8,40,640,1079667,1686,0
add-m,8,80,1280,1426275,1114,0
add-m,8,100,1600,2090578,1306,0
add-m,8,1000,16000,20419502,1276,0
add-m,8,10000,160000,150560068,941,0
add-m,8,100000,1600000,1206210135,753,0
add-m,12,10,240,1916259,7984,0
add-m,12,20,480,2214594,4613,0
add-m,12,40,960,2940214,3062,0
add-m,12,80,1920,4975425,2591,0
add-m,12,100,2400,6111923,2546,0
add-m,12,1000,24000,60532846,2522,0
add-m,12,10000,240000,412931846,1720,0
add-m,12,100000,2400000,2944114665,1226,0
add-yield-m,1,10,20,129019,6450,0
add-yield-m,1,20,40,139769,3494,0
add-yield-m,1,40,80,172560,2157,0
add-yield-m,1,80,160,211524,1322,0
add-yield-m,1,100,200,232056,1160,0
add-yield-m,1,1000,2000,15899859,7949,0
add-yield-m,1,10000,20000,85063194,4253,0
add-yield-m,1,100000,200000,225176041,1125,0
add-yield-m,2,10,40,347931,8698,0
add-yield-m,2,20,80,453615,5670,0
add-yield-m,2,40,160,2146932,13418,0
add-yield-m,2,80,320,6544341,20451,0
add-yield-m,2,100,400,1884772,4711,0
add-yield-m,2,1000,4000,16847151,4211,0
add-yield-m,2,10000,40000,212384812,5309,0
add-yield-m,2,100000,400000,900355849,2250,0
add-yield-m,4,10,80,1504002,18800,0
add-yield-m,4,20,160,2432540,15203,0
add-yield-m,4,40,320,3897495,12179,0
add-yield-m,4,80,640,5930538,9266,0
add-yield-m,4,100,800,4581342,5726,0
add-yield-m,4,1000,8000,82853288,10356,0
add-yield-m,4,10000,80000,568812939,7110,0
add-yield-m,4,100000,800000,3657777009,4572,0
add-yield-m,8,10,160,1011284,6320,0
add-yield-m,8,20,320,2664887,8327,0
add-yield-m,8,40,640,4877773,7621,0
add-yield-m,8,80,1280,10603204,8283,0
add-yield-m,8,100,1600,12595625,7872,0
add-yield-m,8,1000,16000,97179815,6073,0
add-yield-m,8,10000,160000,1475879404,9224,0
add-yield-m,8,100000,1600000,9422960430,5889,0
add-yield-m,12,10,240,1860968,7754,0
add-yield-m,12,20,480,3522206,7337,0
add-yield-m,12,40,960,7510832,7823,0
add-yield-m,12,80,1920,13622248,7094,0
add-yield-m,12,100,2400,16405920,6835,0
add-yield-m,12,1000,24000,161021790,6709,0
add-yield-m,12,10000,240000,1575647449,6565,0
add-yield-m,12,100000,2400000,6358144234,2649,0
add-s,1,10,20,143793,7189,0
add-s,1,20,40,148846,3721,0
add-s,1,40,80,142127,1776,0
add-s,1,80,160,122156,763,0
add-s,1,100,200,156517,782,0
add-s,1,1000,2000,172677,86,0
add-s,1,10000,20000,425123,21,0
add-s,1,100000,200000,3266308,16,0
add-s,2,10,40,157389,3934,0
add-s,2,20,80,155343,1941,0
add-s,2,40,160,152836,955,0
add-s,2,80,320,156184,488,0
add-s,2,100,400,155838,389,0
add-s,2,1000,4000,391393,97,578
add-s,2,10000,40000,3064648,76,5907
add-s,2,100000,400000,32262786,80,64266
add-s,4,10,80,183333,2291,0
add-s,4,20,160,214907,1343,0
add-s,4,40,320,182255,569,0
add-s,4,80,640,155457,242,0
add-s,4,100,800,244482,305,160
add-s,4,1000,8000,1202426,150,1855
add-s,4,10000,80000,11915233,148,17524
add-s,4,100000,800000,99577918,124,99834
add-s,8,10,160,333765,2086,0
add-s,8,20,320,340544,1064,0
add-s,8,40,640,296505,463,0
add-s,8,80,1280,294702,230,0
add-s,8,100,1600,472202,295,336
add-s,8,1000,16000,4430834,276,5429
add-s,8,10000,160000,46335457,289,53080
add-s,8,100000,1600000,457195351,285,512139
add-s,12,10,240,482189,2009,0
add-s,12,20,480,476924,993,0
add-s,12,40,960,1648294,1716,0
add-s,12,80,1920,454231,236,0
add-s,12,100,2400,493569,205,13
add-s,12,1000,24000,8729829,363,6924
add-s,12,10000,240000,88102986,367,70415
add-s,12,100000,2400000,906490198,377,776649
add-yield-s,1,10,20,186818,9340,0
add-yield-s,1,20,40,185736,4643,0
add-yield-s,1,40,80,210423,2630,0
add-yield-s,1,80,160,137663,860,0
add-yield-s,1,100,200,184072,920,0
add-yield-s,1,1000,2000,220031,110,0
add-yield-s,1,10000,20000,446852,22,0
add-yield-s,1,100000,200000,3186725,15,0
add-yield-s,2,10,40,170712,4267,0
add-yield-s,2,20,80,129145,1614,0
add-yield-s,2,40,160,159301,995,0
add-yield-s,2,80,320,164838,515,0
add-yield-s,2,100,400,148561,371,0
add-yield-s,2,1000,4000,223651,55,6
add-yield-s,2,10000,40000,1205605,30,124
add-yield-s,2,100000,400000,9698553,24,1526
add-yield-s,4,10,80,209617,2620,0
add-yield-s,4,20,160,219298,1370,0
add-yield-s,4,40,320,182006,568,4
add-yield-s,4,80,640,216644,338,1
add-yield-s,4,100,800,212878,266,0
add-yield-s,4,1000,8000,482218,60,97
add-yield-s,4,10000,80000,4229913,52,1245
add-yield-s,4,100000,800000,50204621,62,16237
add-yield-s,8,10,160,353608,2210,0
add-yield-s,8,20,320,338052,1056,0
add-yield-s,8,40,640,327371,511,0
add-yield-s,8,80,1280,320451,250,0
add-yield-s,8,100,1600,298462,186,1
add-yield-s,8,1000,16000,2183094,136,661
add-yield-s,8,10000,160000,24625423,153,7910
add-yield-s,8,100000,1600000,316981691,198,136229
add-yield-s,12,10,240,410863,1711,0
add-yield-s,12,20,480,420449,875,1
add-yield-s,12,40,960,428524,446,-1
add-yield-s,12,80,1920,416406,216,0
add-yield-s,12,100,2400,420315,175,-4
add-yield-s,12,1000,24000,6169635,257,1985
add-yield-s,12,10000,240000,70785145,294,28213
add-yield-s,12,100000,2400000,709714940,295,154742
add-c,1,10,20,193786,9689,0
add-c,1,20,40,117972,2949,0
add-c,1,40,80,154822,1935,0
add-c,1,80,160,196102,1225,0
add-c,1,100,200,184746,923,0
add-c,1,1000,2000,243752,121,0
add-c,1,10000,20000,526788,26,0
add-c,1,100000,200000,3571797,17,0
add-c,2,10,40,179287,4482,0
add-c,2,20,80,201329,2516,0
add-c,2,40,160,151737,948,0
add-c,2,80,320,149798,468,0
add-c,2,100,400,178217,445,0
add-c,2,1000,4000,344840,86,31
add-c,2,10000,40000,2415781,60,494
add-c,2,100000,400000,24045958,60,6285
add-c,4,10,80,212677,2658,0
add-c,4,20,160,213596,1334,0
add-c,4,40,320,226218,706,0
add-c,4,80,640,232149,362,0
add-c,4,100,800,217190,271,-14
add-c,4,1000,8000,835877,104,-99
add-c,4,10000,80000,6893229,86,148
add-c,4,100000,800000,69002226,86,223
add-c,8,10,160,316370,1977,0
add-c,8,20,320,377430,1179,0
add-c,8,40,640,365737,571,0
add-c,8,80,1280,319135,249,-1
add-c,8,100,1600,308517,192,-31
add-c,8,1000,16000,1788247,111,-43
add-c,8,10000,160000,16148342,100,433
add-c,8,100000,1600000,172465257,107,-351
add-c,12,10,240,440041,1833,0
add-c,12,20,480,436037,908,0
add-c,12,40,960,477320,497,-5
add-c,12,80,1920,406533,211,0
add-c,12,100,2400,424907,177,-4
add-c,12,1000,24000,2671599,111,43
add-c,12,10000,240000,25505370,106,462
add-c,12,100000,2400000,247905016,103,4609
add-yield-c,1,10,20,204611,10230,0
add-yield-c,1,20,40,135693,3392,0
add-yield-c,1,40,80,233341,2916,0
add-yield-c,1,80,160,278176,1738,0
add-yield-c,1,100,200,289026,1445,0
add-yield-c,1,1000,2000,1357352,678,0
add-yield-c,1,10000,20000,11280983,564,0
add-yield-c,1,100000,200000,110675724,553,0
add-yield-c,2,10,40,190602,4765,1
add-yield-c,2,20,80,217019,2712,-1
add-yield-c,2,40,160,242307,1514,0
add-yield-c,2,80,320,254619,795,-4
add-yield-c,2,100,400,291224,728,0
add-yield-c,2,1000,4000,1639212,409,-12
add-yield-c,2,10000,40000,15455435,386,-97
add-yield-c,2,100000,400000,141367181,353,-231
add-yield-c,4,10,80,214283,2678,0
add-yield-c,4,20,160,208231,1301,0
add-yield-c,4,40,320,269442,842,-6
add-yield-c,4,80,640,342276,534,-1
add-yield-c,4,100,800,367290,459,-8
add-yield-c,4,1000,8000,1752238,219,-256
add-yield-c,4,10000,80000,17134269,214,-837
add-yield-c,4,100000,800000,158872833,198,-5416
add-yield-c,8,10,160,304275,1901,1
add-yield-c,8,20,320,361637,1130,0
add-yield-c,8,40,640,372717,582,-26
add-yield-c,8,80,1280,377950,295,-7
add-yield-c,8,100,1600,502485,314,-16
add-yield-c,8,1000,16000,2272030,142,-39
add-yield-c,8,10000,160000,20596794,128,-923
add-yield-c,8,100000,1600000,189677182,118,-13594
add-yield-c,12,10,240,1716573,7152,0
add-yield-c,12,20,480,449442,936,0
add-yield-c,12,40,960,427158,444,-43
add-yield-c,12,80,1920,522970,272,-25
add-yield-c,12,100,2400,608415,253,-6
add-yield-c,12,1000,24000,3094920,128,-13
add-yield-c,12,10000,240000,28257764,117,-826
add-yield-c,12,100000,2400000,299348511,124,-7945
add-none,1,10,20,114057,5702,0
add-none,1,20,40,109584,2739,0
add-none,1,40,80,426676,5333,0
add-none,1,80,160,108155,675,0
add-none,1,100,200,156881,784,0
add-none,1,1000,2000,426069,213,0
add-none,1,10000,20000,242262,12,0
add-none,1,100000,200000,1464389,7,0
add-none,2,10,40,173651,4341,0
add-none,2,20,80,175402,2192,0
add-none,2,40,160,533093,3331,0
add-none,2,80,320,167720,524,0
add-none,2,100,400,171472,428,0
add-none,2,1000,4000,183092,45,0
add-none,2,10000,40000,562271,14,7
add-none,2,100000,400000,4362476,10,53
add-none,4,10,80,191826,2397,0
add-none,4,20,160,177024,1106,0
add-none,4,40,320,264187,825,1
add-none,4,80,640,765767,1196,0
add-none,4,100,800,196113,245,0
add-none,4,1000,8000,206308,25,0
add-none,4,10000,80000,1658646,20,33
add-none,4,100000,800000,17066019,21,476
add-none,8,10,160,319438,1996,0
add-none,8,20,320,1462978,4571,0
add-none,8,40,640,313470,489,0
add-none,8,80,1280,1429169,1116,0
add-none,8,100,1600,327120,204,0
add-none,8,1000,16000,526314,32,46
add-none,8,10000,160000,3992002,24,295
add-none,8,100000,1600000,38668665,24,4206
add-none,12,10,240,2138190,8909,0
add-none,12,20,480,412824,860,0
add-none,12,40,960,477707,497,0
add-none,12,80,1920,2307515,1201,0
add-none,12,100,2400,433810,180,1
add-none,12,1000,24000,546223,22,14
add-none,12,10000,240000,5604603,23,397
add-none,12,100000,2400000,56080395,23,4942
add-yield-none,1,10,20,132187,6609,0
add-yield-none,1,20,40,145633,3640,0
add-yield-none,1,40,80,164514,2056,0
add-yield-none,1,80,160,211145,1319,0
add-yield-none,1,100,200,235663,1178,0
add-yield-none,1,1000,2000,1395314,697,0
add-yield-none,1,10000,20000,12924331,646,0
add-yield-none,1,100000,200000,137638161,688,0
add-yield-none,2,10,40,260418,6510,0
add-yield-none,2,20,80,384632,4807,0
add-yield-none,2,40,160,952620,5953,0
add-yield-none,2,80,320,6442005,20131,0
add-yield-none,2,100,400,1598269,3995,1
add-yield-none,2,1000,4000,11922194,2980,0
add-yield-none,2,10000,40000,103490583,2587,1
add-yield-none,2,100000,400000,408100913,1020,4
add-yield-none,4,10,80,848254,10603,0
add-yield-none,4,20,160,624673,3904,0
add-yield-none,4,40,320,1178492,3682,2
add-yield-none,4,80,640,1518556,2372,2
add-yield-none,4,100,800,1647934,2059,2
add-yield-none,4,1000,8000,12431432,1553,0
add-yield-none,4,10000,80000,115755346,1446,1
add-yield-none,4,100000,800000,610218447,762,3
add-yield-none,8,10,160,1723098,10769,0
add-yield-none,8,20,320,596885,1865,0
add-yield-none,8,40,640,1403314,2192,0
add-yield-none,8,80,1280,36674359,28651,0
add-yield-none,8,100,1600,37833679,23646,0
add-yield-none,8,1000,16000,72662683,4541,0
add-yield-none,8,10000,160000,258712266,1616,0
add-yield-none,8,100000,1600000,1337600822,836,52
add-yield-none,12,10,240,49444448,206018,0
add-yield-none,12,20,480,45401842,94587,0
add-yield-none,12,40,960,34470921,35907,0
add-yield-none,12,80,1920,61442967,32001,0
add-yield-none,12,100,2400,45434172,18930,0
add-yield-none,12,1000,24000,75202185,3133,2
add-yield-none,12,10000,240000,256977769,1070,9
add-yield-none,12,100000,2400000,1735727739,723,150
add-m,1,10,20,14309303,715465,0
add-m,1,20,40,536749,13418,0
add-m,1,40,80,11288940,141111,0
add-m,1,80,160,22270869,139192,0
add-m,1,100,200,21348814,106744,0
add-m,1,1000,2000,21376052,10688,0
add-m,1,10000,20000,45428979,2271,0
add-m,1,100000,200000,123802033,619,0
add-m,2,10,40,23266854,581671,0
add-m,2,20,80,21253097,265663,0
add-m,2,40,160,20370129,127313,0
add-m,2,80,320,21988254,68713,0
add-m,2,100,400,19975134,49937,0
add-m,2,1000,4000,23363223,5840,0
add-m,2,10000,40000,48311079,1207,0
add-m,2,100000,400000,330213990,825,0
add-m,4,10,80,21372701,267158,0
add-m,4,20,160,31339289,195870,0
add-m,4,40,320,14341238,44816,0
add-m,4,80,640,25370313,39641,0
add-m,4,100,800,26185677,32732,0
add-m,4,1000,8000,48263193,6032,0
add-m,4,10000,80000,80304154,1003,0
add-m,4,100000,800000,591378031,739,0
add-m,8,10,160,14700119,91875,0
add-m,8,20,320,30048806,93902,0
add-m,8,40,640,2389902,3734,0
add-m,8,80,1280,35066302,27395,0
add-m,8,100,1600,17833350,11145,0
add-m,8,1000,16000,36697878,2293,0
add-m,8,10000,160000,116344666,727,0
add-m,8,100000,1600000,925674267,578,0
add-m,12,10,240,14735112,61396,0
add-m,12,20,480,22339299,46540,0
add-m,12,40,960,25553960,26618,0
add-m,12,80,1920,31239745,16270,0
add-m,12,100,2400,16534660,6889,0
add-m,12,1000,24000,61708952,2571,0
add-m,12,10000,240000,206435716,860,0
add-m,12,100000,2400000,1761632897,734,0
add-yield-m,1,10,20,626232,31311,0
add-yield-m,1,20,40,30781854,769546,0
add-yield-m,1,40,80,25321336,316516,0
add-yield-m,1,80,160,37352763,233454,0
add-yield-m,1,100,200,27212814,136064,0
add-yield-m,1,1000,2000,34497841,17248,0
add-yield-m,1,10000,20000,130727783,6536,0
add-yield-m,1,100000,200000,768719916,3843,0
add-yield-m,2,10,40,324432,8110,0
add-yield-m,2,20,80,428949,5361,0
add-yield-m,2,40,160,665261,4157,0
add-yield-m,2,80,320,4639990,14499,0
add-yield-m,2,100,400,6107373,15268,0
add-yield-m,2,1000,4000,14393926,3598,0
add-yield-m,2,10000,40000,148318305,3707,0
add-yield-m,2,100000,400000,2225494888,5563,0
add-yield-m,4,10,80,487258,6090,0
add-yield-m,4,20,160,977296,6108,0
add-yield-m,4,40,320,1742220,5444,0
add-yield-m,4,80,640,3749563,5858,0
add-yield-m,4,100,800,4853651,6067,0
add-yield-m,4,1000,8000,40928611,5116,0
add-yield-m,4,10000,80000,469924793,5874,0
add-yield-m,4,100000,800000,4943802765,6179,0
add-yield-m,8,10,160,1367416,8546,0
add-yield-m,8,20,320,2489378,7779,0
add-yield-m,8,40,640,1242328,1941,0
add-yield-m,8,80,1280,5527263,4318,0
add-yield-m,8,100,1600,4361377,2725,0
add-yield-m,8,1000,16000,42328659,2645,0
add-yield-m,8,10000,160000,637225081,3982,0
add-yield-m,8,100000,1600000,3467322150,2167,0
add-yield-m,12,10,240,555102,2312,0
add-yield-m,12,20,480,963188,2006,0
add-yield-m,12,40,960,1668274,1737,0
add-yield-m,12,80,1920,3348173,1743,0
add-yield-m,12,100,2400,4022793,1676,0
add-yield-m,12,1000,24000,38284729,1595,0
add-yield-m,12,10000,240000,376602756,1569,0
add-yield-m,12,100000,2400000,3824267378,1593,0
add-s,1,10,20,106693,5334,0
add-s,1,20,40,102004,2550,0
add-s,1,40,80,105057,1313,0
add-s,1,80,160,104665,654,0
add-s,1,100,200,103563,517,0
add-s,1,1000,2000,131814,65,0
add-s,1,10000,20000,426623,21,0
add-s,1,100000,200000,3238482,16,0
add-s,2,10,40,161555,4038,0
add-s,2,20,80,137310,1716,0
add-s,2,40,160,137138,857,0
add-s,2,80,320,158064,493,0
add-s,2,100,400,164151,410,0
add-s,2,1000,4000,186907,46,0
add-s,2,10000,40000,3590176,89,7570
add-s,2,100000,400000,30175007,75,38486
add-s,4,10,80,166090,2076,0
add-s,4,20,160,195209,1220,0
add-s,4,40,320,186454,582,0
add-s,4,80,640,200899,313,0
add-s,4,100,800,181974,227,0
add-s,4,1000,8000,880200,110,1852
add-s,4,10000,80000,11816532,147,18701
add-s,4,100000,800000,110711224,138,214305
add-s,8,10,160,255942,1599,0
add-s,8,20,320,266185,831,0
add-s,8,40,640,262062,409,0
add-s,8,80,1280,260913,203,0
add-s,8,100,1600,284956,178,0
add-s,8,1000,16000,3098702,193,2944
add-s,8,10000,160000,42152137,263,46904
add-s,8,100000,1600000,404326347,252,370611
add-s,12,10,240,410514,1710,0
add-s,12,20,480,359340,748,0
add-s,12,40,960,376857,392,0
add-s,12,80,1920,405453,211,0
add-s,12,100,2400,362559,151,0
add-s,12,1000,24000,8332050,347,5745
add-s,12,10000,240000,93390966,389,65673
add-s,12,100000,2400000,880429512,366,693401
add-yield-s,1,10,20,132720,6636,0
add-yield-s,1,20,40,129570,3239,0
add-yield-s,1,40,80,139880,1748,0
add-yield-s,1,80,160,134090,838,0
add-yield-s,1,100,200,136460,682,0
add-yield-s,1,1000,2000,143336,71,0
add-yield-s,1,10000,20000,441849,22,0
add-yield-s,1,100000,200000,3252215,16,0
add-yield-s,2,10,40,149287,3732,0
add-yield-s,2,20,80,139139,1739,0
add-yield-s,2,40,160,148499,928,0
add-yield-s,2,80,320,144075,450,1
add-yield-s,2,100,400,157467,393,0
add-yield-s,2,1000,4000,202353,50,-10
add-yield-s,2,10000,40000,1046446,26,183
add-yield-s,2,100000,400000,10366289,25,1589
add-yield-s,4,10,80,157580,1969,0
add-yield-s,4,20,160,181387,1133,0
add-yield-s,4,40,320,159308,497,0
add-yield-s,4,80,640,184809,288,0
add-yield-s,4,100,800,194756,243,0
add-yield-s,4,1000,8000,461166,57,114
add-yield-s,4,10000,80000,4048871,50,961
add-yield-s,4,100000,800000,44780995,55,13861
add-yield-s,8,10,160,257102,1606,0
add-yield-s,8,20,320,298195,931,0
add-yield-s,8,40,640,289682,452,0
add-yield-s,8,80,1280,273628,213,0
add-yield-s,8,100,1600,279371,174,0
add-yield-s,8,1000,16000,1906552,119,521
add-yield-s,8,10000,160000,28152755,175,9934
add-yield-s,8,100000,1600000,278526947,174,111257
add-yield-s,12,10,240,413419,1722,0
add-yield-s,12,20,480,413064,860,0
add-yield-s,12,40,960,1531601,1595,0
add-yield-s,12,80,1920,385425,200,0
add-yield-s,12,100,2400,359035,149,0
add-yield-s,12,1000,24000,4067422,169,1324
add-yield-s,12,10000,240000,50399988,209,16263
add-yield-s,12,100000,2400000,677605157,282,231672
add-c,1,10,20,131939,6596,0
add-c,1,20,40,109805,2745,0
add-c,1,40,80,131646,1645,0
add-c,1,80,160,133158,832,0
add-c,1,100,200,135757,678,0
add-c,1,1000,2000,167969,83,0
add-c,1,10000,20000,473616,23,0
add-c,1,100000,200000,3797171,18,0
add-c,2,10,40,153428,3835,0
add-c,2,20,80,147921,1849,0
add-c,2,40,160,149285,933,0
add-c,2,80,320,137177,428,0
add-c,2,100,400,153656,384,0
add-c,2,1000,4000,430037,107,67
add-c,2,10000,40000,3179589,79,650
add-c,2,100000,400000,30218165,75,6064
add-c,4,10,80,179446,2243,0
add-c,4,20,160,545682,3410,0
add-c,4,40,320,181963,568,0
add-c,4,80,640,188620,294,0
add-c,4,100,800,183149,228,0
add-c,4,1000,8000,831286,103,69
add-c,4,10000,80000,6848372,85,201
add-c,4,100000,800000,75675000,94,-6044
add-c,8,10,160,300993,1881,0
add-c,8,20,320,266284,832,0
add-c,8,40,640,286008,446,-2
add-c,8,80,1280,287729,224,0
add-c,8,100,1600,296899,185,0
add-c,8,1000,16000,1789614,111,-51
add-c,8,10000,160000,17056031,106,-79
add-c,8,100000,1600000,173203434,108,-1646
add-c,12,10,240,401822,1674,0
add-c,12,20,480,387761,807,0
add-c,12,40,960,390754,407,0
add-c,12,80,1920,384778,200,0
add-c,12,100,2400,389155,162,1
add-c,12,1000,24000,2253870,93,32
add-c,12,10000,240000,21123377,88,876
add-c,12,100000,2400000,225717894,94,3846
add-yield-c,1,10,20,151487,7574,0
add-yield-c,1,20,40,135457,3386,0
add-yield-c,1,40,80,184023,2300,0
add-yield-c,1,80,160,237475,1484,0
add-yield-c,1,100,200,258677,1293,0
add-yield-c,1,1000,2000,1397035,698,0
add-yield-c,1,10000,20000,12331740,616,0
add-yield-c,1,100000,200000,126091431,630,0
add-yield-c,2,10,40,164377,4109,0
add-yield-c,2,20,80,180674,2258,0
add-yield-c,2,40,160,216522,1353,1
add-yield-c,2,80,320,268012,837,0
add-yield-c,2,100,400,301355,753,1
add-yield-c,2,1000,4000,1738193,434,5
add-yield-c,2,10000,40000,15730269,393,-114
add-yield-c,2,100000,400000,156230093,390,-203
add-yield-c,4,10,80,197218,2465,0
add-yield-c,4,20,160,208789,1304,-3
add-yield-c,4,40,320,224389,701,3
add-yield-c,4,80,640,304080,475,9
add-yield-c,4,100,800,348215,435,6
add-yield-c,4,1000,8000,1804869,225,-183
add-yield-c,4,10000,80000,16554535,206,-85
add-yield-c,4,100000,800000,164427596,205,-2578
add-yield-c,8,10,160,276756,1729,-2
add-yield-c,8,20,320,290139,906,-2
add-yield-c,8,40,640,306927,479,-2
add-yield-c,8,80,1280,407475,318,-18
add-yield-c,8,100,1600,459122,286,-26
add-yield-c,8,1000,16000,2213289,138,-75
add-yield-c,8,10000,160000,19612390,122,-730
add-yield-c,8,100000,1600000,204059597,127,-6374
add-yield-c,12,10,240,375622,1565,-4
add-yield-c,12,20,480,393552,819,-2
add-yield-c,12,40,960,421624,439,-1
add-yield-c,12,80,1920,490554,255,-18
add-yield-c,12,100,2400,550968,229,-10
add-yield-c,12,1000,24000,3146526,131,-196
add-yield-c,12,10000,240000,30709470,127,-932
add-yield-c,12,100000,2400000,297775743,124,-3043
